ANO_ELEICAO,NUM_TURNO,DESCRICAO_ELEICAO,SIGLA_UF,SIGLA_UE,NUMERO_PARTIDO,SIGLA_PARTIDO,NUMERO_CANDIDATO,DES_SITUACAO_CANDIDATURA,IDADE_DATA_ELEICAO,DESCRICAO_SEXO,DESCRICAO_GRAU_INSTRUCAO,DESCRICAO_ESTADO_CIVIL,DESCRICAO_COR_RACA,DESC_SIT_TOT_TURNO
2014,1,Eleições Gerais 2014,RJ,RJ,31,PHS,3164,INDEFERIDO,50,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,#NULO#
2014,1,Eleições Gerais 2014,RJ,RJ,22,PR,2226,DEFERIDO,45,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,25,DEM,2550,INDEFERIDO,60,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,70,PT do B,7012,INDEFERIDO,50,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,22,PR,2286,INDEFERIDO,53,FEMININO,SUPERIOR COMPLETO,CASADO(A),PRETA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,13,PT,1311,DEFERIDO,60,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PRETA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,22,PR,2255,DEFERIDO,54,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,51,PEN,5167,INDEFERIDO,47,FEMININO,LÊ E ESCREVE,CASADO(A),BRANCA,#NULO#
2014,1,Eleições Gerais 2014,RJ,RJ,55,PSD,5544,DEFERIDO,66,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,22,PR,2207,DEFERIDO,56,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,10,PRB,1067,DEFERIDO,42,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,31,PHS,3120,DEFERIDO,62,FEMININO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,31,PHS,3197,INDEFERIDO,37,FEMININO,ENSINO MÉDIO COMPLETO,VIÚVO(A),BRANCA,#NULO#
2014,1,Eleições Gerais 2014,RJ,RJ,10,PRB,1052,DEFERIDO,62,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,12,PDT,1239,DEFERIDO,35,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,54,PPL,5445,DEFERIDO,56,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PRETA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,13,PT,1309,DEFERIDO,69,MASCULINO,SUPERIOR COMPLETO,VIÚVO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,11,PP,1111,DEFERIDO,55,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,ELEITO POR QP
2014,1,Eleições Gerais 2014,RJ,RJ,43,PV,4313,INDEFERIDO,41,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,70,PT do B,7080,DEFERIDO,27,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,27,PSDC,2728,DEFERIDO,43,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,17,PSL,1723,DEFERIDO,56,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,50,PSOL,5042,DEFERIDO,61,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,50,PSOL,5077,DEFERIDO,53,FEMININO,SUPERIOR INCOMPLETO,SOLTEIRO(A),PRETA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,50,PSOL,5081,DEFERIDO,32,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,50,PSOL,5091,DEFERIDO,42,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,DIVORCIADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,77,SD,7779,DEFERIDO,41,MASCULINO,SUPERIOR INCOMPLETO,DIVORCIADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,17,PSL,1711,DEFERIDO,43,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,17,PSL,1717,DEFERIDO,40,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,17,PSL,1722,DEFERIDO,50,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,SOLTEIRO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,16,PSTU,1616,DEFERIDO,59,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PRETA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,17,PSL,1763,DEFERIDO,51,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,50,PSOL,5044,DEFERIDO,48,FEMININO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,50,PSOL,5010,DEFERIDO,52,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,70,PT do B,7028,DEFERIDO,23,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,13,PT,1350,DEFERIDO,45,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,13,PT,1366,DEFERIDO,44,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,36,PTC,3610,DEFERIDO,43,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,27,PSDC,2736,INDEFERIDO,41,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,19,PTN,1954,DEFERIDO,70,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,51,PEN,5122,DEFERIDO,24,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PRETA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,51,PEN,5182,DEFERIDO,55,FEMININO,SUPERIOR INCOMPLETO,SOLTEIRO(A),PRETA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,51,PEN,5187,DEFERIDO,27,FEMININO,SUPERIOR INCOMPLETO,SOLTEIRO(A),PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,51,PEN,5103,DEFERIDO,60,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PRETA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,17,PSL,1741,INDEFERIDO,40,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,28,PRTB,2886,RENÚNCIA,42,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,#NULO#
2014,1,Eleições Gerais 2014,RJ,RJ,28,PRTB,2843,DEFERIDO,33,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,45,PSDB,4515,DEFERIDO,51,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,45,PSDB,4512,DEFERIDO,36,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,13,PT,1320,DEFERIDO,61,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PRETA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,55,PSD,5522,DEFERIDO,35,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,ELEITO POR QP
2014,1,Eleições Gerais 2014,RJ,RJ,25,DEM,2562,DEFERIDO,58,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,25,DEM,2522,INDEFERIDO,45,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,70,PT do B,7041,DEFERIDO,40,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,17,PSL,1748,DEFERIDO,50,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,70,PT do B,7042,DEFERIDO,63,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,10,PRB,1080,DEFERIDO,53,FEMININO,SUPERIOR INCOMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,10,PRB,1009,INDEFERIDO,51,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,10,PRB,1026,RENÚNCIA,36,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),BRANCA,#NULO#
2014,1,Eleições Gerais 2014,RJ,RJ,10,PRB,1060,DEFERIDO,25,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,22,PR,2278,DEFERIDO,56,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,40,PSB,4011,DEFERIDO,62,FEMININO,SUPERIOR COMPLETO,CASADO(A),PRETA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,14,PTB,1411,DEFERIDO,37,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,40,PSB,4020,DEFERIDO,28,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,43,PV,4354,INDEFERIDO,58,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,#NULO#
2014,1,Eleições Gerais 2014,RJ,RJ,36,PTC,3678,DEFERIDO,35,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,43,PV,4333,DEFERIDO,36,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,33,PMN,3343,DEFERIDO,43,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,33,PMN,3344,DEFERIDO,47,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,20,PSC,2020,DEFERIDO,30,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,22,PR,2215,DEFERIDO,30,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,15,PMDB,1596,DEFERIDO,61,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,15,PMDB,1570,DEFERIDO,55,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,15,PMDB,1510,RENÚNCIA,43,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),BRANCA,#NULO#
2014,1,Eleições Gerais 2014,RJ,RJ,15,PMDB,1567,INDEFERIDO,38,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,19,PTN,1920,DEFERIDO,21,FEMININO,ENSINO MÉDIO INCOMPLETO,SOLTEIRO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,51,PEN,5147,DEFERIDO,48,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,31,PHS,3127,INDEFERIDO,49,FEMININO,ENSINO MÉDIO INCOMPLETO,SOLTEIRO(A),PARDA,#NULO#
2014,1,Eleições Gerais 2014,RJ,RJ,31,PHS,3137,DEFERIDO,66,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,31,PHS,3177,DEFERIDO,54,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,40,PSB,4001,DEFERIDO,65,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,31,PHS,3151,DEFERIDO,42,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,31,PHS,3103,INDEFERIDO,28,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,45,PSDB,4537,DEFERIDO,48,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,15,PMDB,1589,DEFERIDO,48,FEMININO,ENSINO MÉDIO INCOMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,11,PP,1151,DEFERIDO,56,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,13,PT,1316,INDEFERIDO,59,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,23,PPS,2300,INDEFERIDO,46,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,22,PR,2224,INDEFERIDO,61,MASCULINO,LÊ E ESCREVE,CASADO(A),PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,22,PR,2211,DEFERIDO,36,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,ELEITO POR QP
2014,1,Eleições Gerais 2014,RJ,RJ,90,PROS,9016,DEFERIDO,48,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,27,PSDC,2775,DEFERIDO,48,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PRETA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,33,PMN,3351,DEFERIDO,46,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,27,PSDC,2776,INDEFERIDO,34,FEMININO,ENSINO MÉDIO INCOMPLETO,CASADO(A),PARDA,#NULO#
2014,1,Eleições Gerais 2014,RJ,RJ,50,PSOL,5095,INDEFERIDO,49,FEMININO,SUPERIOR INCOMPLETO,DIVORCIADO(A),BRANCA,#NULO#
2014,1,Eleições Gerais 2014,RJ,RJ,12,PDT,1299,INDEFERIDO,53,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,SOLTEIRO(A),PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,12,PDT,1235,DEFERIDO,46,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,12,PDT,1200,DEFERIDO,46,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,ELEITO POR QP
2014,1,Eleições Gerais 2014,RJ,RJ,12,PDT,1291,DEFERIDO,44,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,55,PSD,5507,DEFERIDO,51,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,12,PDT,1250,DEFERIDO,49,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,31,PHS,3155,DEFERIDO,33,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PRETA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,12,PDT,1269,DEFERIDO,61,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,33,PMN,3311,INDEFERIDO,57,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,44,PRP,4475,INDEFERIDO,56,FEMININO,SUPERIOR INCOMPLETO,DIVORCIADO(A),PARDA,#NULO#
2014,1,Eleições Gerais 2014,RJ,RJ,44,PRP,4451,INDEFERIDO,71,MASCULINO,ENSINO MÉDIO INCOMPLETO,DIVORCIADO(A),PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,44,PRP,4445,DEFERIDO,36,MASCULINO,ENSINO MÉDIO INCOMPLETO,SOLTEIRO(A),PRETA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,44,PRP,4406,DEFERIDO,56,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,28,PRTB,2827,DEFERIDO,60,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,28,PRTB,2898,INDEFERIDO,41,FEMININO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),PARDA,#NULO#
2014,1,Eleições Gerais 2014,RJ,RJ,55,PSD,5546,RENÚNCIA,57,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,#NULO#
2014,1,Eleições Gerais 2014,RJ,RJ,11,PP,1108,DEFERIDO,39,FEMININO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,70,PT do B,7027,RENÚNCIA,40,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),BRANCA,#NULO#
2014,1,Eleições Gerais 2014,RJ,RJ,45,PSDB,4521,DEFERIDO,48,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,43,PV,4345,DEFERIDO,45,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,65,PC do B,6580,DEFERIDO,45,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,17,PSL,1705,INDEFERIDO,42,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,70,PT do B,7024,INDEFERIDO,58,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,22,PR,2214,DEFERIDO,46,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,22,PR,2233,DEFERIDO,41,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,31,PHS,3176,DEFERIDO,72,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,23,PPS,2332,DEFERIDO,60,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,65,PC do B,6555,DEFERIDO,51,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,90,PROS,9001,INDEFERIDO,40,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,77,SD,7733,DEFERIDO,35,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,ELEITO POR QP
2014,1,Eleições Gerais 2014,RJ,RJ,27,PSDC,2742,INDEFERIDO,53,FEMININO,ENSINO MÉDIO INCOMPLETO,SOLTEIRO(A),PRETA,#NULO#
2014,1,Eleições Gerais 2014,RJ,RJ,25,DEM,2510,DEFERIDO,36,MASCULINO,SUPERIOR INCOMPLETO,SOLTEIRO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,77,SD,7717,INDEFERIDO,47,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,#NULO#
2014,1,Eleições Gerais 2014,RJ,RJ,19,PTN,1913,DEFERIDO,58,MASCULINO,SUPERIOR INCOMPLETO,SOLTEIRO(A),PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,19,PTN,1987,INDEFERIDO,45,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),PRETA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,43,PV,4302,DEFERIDO,44,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,43,PV,4303,INDEFERIDO,45,MASCULINO,SUPERIOR INCOMPLETO,DIVORCIADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,70,PT do B,7099,DEFERIDO,30,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,70,PT do B,7017,DEFERIDO,42,FEMININO,SUPERIOR INCOMPLETO,SOLTEIRO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,54,PPL,5454,INDEFERIDO,73,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,27,PSDC,2710,DEFERIDO,59,MASCULINO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,70,PT do B,7011,DEFERIDO,49,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,50,PSOL,5008,DEFERIDO,45,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,50,PSOL,5006,DEFERIDO,48,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,DIVORCIADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,50,PSOL,5002,DEFERIDO,49,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,50,PSOL,5000,DEFERIDO,46,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,77,SD,7789,DEFERIDO,48,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PRETA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,77,SD,7767,RENÚNCIA,33,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,#NULO#
2014,1,Eleições Gerais 2014,RJ,RJ,77,SD,7790,DEFERIDO,58,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PRETA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,77,SD,7755,INDEFERIDO,59,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,27,PSDC,2781,DEFERIDO,62,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,17,PSL,1707,DEFERIDO,55,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,13,PT,1307,DEFERIDO,33,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,22,PR,2254,INDEFERIDO,43,FEMININO,ENSINO MÉDIO INCOMPLETO,VIÚVO(A),PARDA,#NULO#
2014,1,Eleições Gerais 2014,RJ,RJ,10,PRB,1003,DEFERIDO,66,MASCULINO,SUPERIOR INCOMPLETO,DIVORCIADO(A),INDÍGENA,SUPLENTE
2014,1,Eleições Gerais 2014,RJ,RJ,70,PT do B,7035,DEFERIDO,46,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,RJ,RJ,17,PSL,1703,DEFERIDO,64,FEMININO,SUPERIOR INCOMPLETO,DIVORCIADO(A),PARDA,SUPLENTE
